episode_length,episode_return,episodes,steps,steps_per_second,success
20,-2.302365804058804,60,928,63.00681773286535,False
30,-1.29,61,958,77.21714413006298,False
11,-1.5165479331423763,62,969,62.83978066101339,False
11,-1.3398176193237306,63,980,68.68088197640839,False
12,-1.1090676536840716,64,992,72.32587393896546,False
16,-2.1172277007913145,65,1008,62.66567933790456,False
41,-0.6969770109642023,66,1049,65.94463558483591,False
24,-4.911725756625236,67,1073,60.218430328133635,False
9,-1.1892642959312796,68,1082,65.13456302303511,False
13,-0.8264344882965089,69,1095,64.61898514707747,False
6,-1.341351854801178,70,1101,64.79791129169305,False
22,-3.068525753021239,71,1123,56.65719746857672,False
